YYYY-Mon-Day,RA,DEC,dRA,dDEC,Parts,Rate,RLI,CRLI
2020-Feb-17,249.13333333333333,-19.52861111111111,14.074125000000038,-2.3870555555555555,14.275119219850135,-0.0902655591600876,0.5395557719878568,8.920645920831392
2020-Feb-18,263.20745833333336,-21.915666666666667,14.139041666666628,-1.139111111111113,14.184853660690047,-0.19541621402102116,0.44929021282776915,9.460201692819249
2020-Feb-19,277.3465,-23.05477777777778,13.98887499999995,0.1254444444444438,13.989437446669026,-0.30991675470454183,0.253873998806748,9.909491905647018
2020-Feb-20,291.33537499999994,-22.929333333333336,13.615833333333399,1.3184722222222227,13.679520691964484,-0.38948007688933295,-0.05604275589779384,10.163365904453766
2020-Feb-21,304.95120833333334,-21.610861111111113,13.077541666666662,2.3670833333333334,13.290040615075151,-0.4113010060583111,-0.4455228327871268,10.107323148555972
2020-Feb-22,318.02875,-19.24377777777778,12.468124999999986,3.2261111111111127,12.87873960901684,-0.37910961164565826,-0.8568238388454379,9.661800315768845
2020-Feb-23,330.496875,-16.017666666666667,11.882458333333375,3.8791666666666647,12.499629997371182,-0.3101688705412169,-1.2359334504910962,8.804976476923407
2020-Feb-24,342.37933333333336,-12.138500000000002,11.393999999999949,4.331250000000001,12.189461126829965,-0.22039141994208045,-1.546102321032313,7.569043026432311
2020-Feb-25,353.7733333333333,-7.807250000000002,11.050541666666675,4.5982777777777795,11.969069706887884,-0.11872837923870527,-1.7664937409743935,6.022940705399998
2020-Feb-26,4.823875,-3.208972222222222,10.879249999999999,4.698138888888889,11.85034132764918,-0.007250255674689399,-1.8852221202130988,4.256446964425605
2020-Feb-27,15.703125,1.4891666666666667,10.894541666666669,4.644111111111112,11.84309107197449,0.11433983784706214,-1.8924723758877882,2.371224844212506
2020-Feb-28,26.59766666666667,6.133277777777779,11.102125000000001,4.441055555555557,11.957430909821552,0.24505919530146514,-1.778132538040726,0.47875246832471774
2020-Feb-29,37.69979166666667,10.574333333333335,11.499125000000006,4.082999999999997,12.202490105123017,0.3783231751929428,-1.5330733427392609,-1.2993800697160083
2020-Mar-01,49.198916666666676,14.657333333333332,12.068541666666668,3.5534722222222204,12.58081328031596,0.49764024023445863,-1.154750167546318,-2.832453412455269
2020-Mar-02,61.267458333333344,18.210805555555552,12.768750000000004,2.829305555555557,13.078453520550418,0.5750759106418553,-0.6571099273118595,-3.9872035800015873
2020-Mar-03,74.03620833333335,21.04011111111111,13.522041666666667,1.8903055555555568,13.653529431192274,0.579438227312929,-0.0820340166700042,-4.644313507313447
2020-Mar-04,87.55825000000002,22.930416666666666,14.213916666666648,0.7361666666666693,14.232967658505203,0.4950201202901727,0.49740421064292484,-4.726347523983451
2020-Mar-05,101.77216666666666,23.666583333333335,14.716000000000008,-0.5941111111111148,14.727987778795375,0.34376629270738945,0.9924243309330976,-4.228943313340526
2020-Mar-06,116.48816666666667,23.07247222222222,14.937041666666687,-2.010611111111107,15.071754071502765,0.1789878341754818,1.336190623640487,-3.2365189824074285
2020-Mar-07,131.42520833333336,21.061861111111114,14.870999999999981,-3.382083333333334,15.250741905678247,0.04924412741497619,1.5151784578159688,-1.9003283587669415
2020-Mar-08,146.29620833333334,17.67977777777778,14.603041666666684,-4.565166666666666,15.299986033093223,-0.032828222933929396,1.564422585230945,-0.3851499009509727
2020-Mar-09,160.89925000000002,13.114611111111113,14.26591666666664,-5.437805555555558,15.267157810159294,-0.08213871631551761,1.5315943622970156,1.1792726842799723
2020-Mar-10,175.16516666666666,7.676805555555555,13.982916666666625,-5.921388888888888,15.185019093843776,-0.11219789387859969,1.449455645981498,2.710867046576988
2020-Mar-11,189.1480833333333,1.7554166666666666,13.83287500000003,-5.986777777777778,15.072821199965176,-0.12470682867614968,1.3372577521028983,4.160322692558486
2020-Mar-12,202.98095833333332,-4.231361111111111,13.839875000000006,-5.648361111111111,14.948114371289027,-0.11982629266088729,1.2125509234267486,5.497580444661384
2020-Mar-13,216.82083333333333,-9.879722222222222,13.976541666666662,-4.953222222222225,14.82828807862814,-0.11128045760263383,1.0927246307658613,6.710131368088133
2020-Mar-14,230.797375,-14.832944444444447,14.171375000000012,-3.970194444444438,14.717007621025505,-0.12506595565466228,0.9814441731632275,7.802855998853994
2020-Mar-15,244.96875,-18.803138888888885,14.324083333333306,-2.7830555555555563,14.591941665370843,-0.18151540171335334,0.8563782175085652,8.784300172017222
2020-Mar-16,259.2928333333333,-21.58619444444444,14.333583333333365,-1.4861944444444504,14.41042626365749,-0.2741038629622672,0.6748628157952119,9.640678389525787
2020-Mar-17,273.62641666666667,-23.07238888888889,14.135208333333367,-0.17747222222222092,14.136322400695223,-0.36841657568588104,0.4007589528329447,10.315541205320999
2020-Mar-18,287.76162500000004,-23.249861111111112,13.727499999999964,1.0540277777777796,13.767905825009342,-0.425142144545104,0.03234237714706367,10.716300158153944
2020-Mar-19,301.489125,-22.195833333333333,13.169833333333315,2.1412222222222184,13.342763680464238,-0.4255752812266458,-0.39279976739804034,10.748642535301007
2020-Mar-20,314.6589583333333,-20.054611111111114,12.55304166666673,3.0454722222222266,12.917188399237592,-0.3760950731262298,-0.8183750486246861,10.355842767902967
2020-Mar-21,327.21200000000005,-17.009138888888888,11.96629166666662,3.753249999999996,12.541093326111362,-0.2962301638754674,-1.194470121750916,9.53746771927828
2020-Mar-22,339.17829166666667,-13.255888888888892,11.47716666666662,4.267472222222224,12.244863162235895,-0.2038536317154911,-1.4907002856263833,8.342997597527365
2020-Mar-23,350.6554583333333,-8.988416666666668,11.128375000000062,4.59838888888889,12.041009530520403,-0.10883322102418624,-1.6945539173418744,6.852297311900982
2020-Mar-24,1.7838333333333334,-4.390027777777777,10.943041666666666,4.756749999999999,11.932176309496217,-0.013193182653109758,-1.8033871383660607,5.157743394559107
2020-Mar-25,12.726875,0.36672222222222217,10.931541666666668,4.750111111111111,11.918983126843107,0.0850721807252679,-1.8165803210191704,3.3543562561930464
2020-Mar-26,23.658416666666668,5.116833333333333,11.095666666666666,4.580777777777777,12.004055307568375,0.18772206683721748,-1.7315081402939025,1.537775935173876
2020-Mar-27,34.754083333333334,9.69761111111111,11.428833333333344,4.245138888888889,12.191777374405593,0.2922787350663718,-1.543786073456685,-0.19373220512002653
2020-Mar-28,46.18291666666668,13.942749999999998,11.912499999999994,3.734166666666665,12.484056109471965,0.3874422294626729,-1.2515073383903133,-1.7375182785767116
2020-Mar-29,58.09541666666667,17.676916666666664,12.508249999999983,3.036305555555561,12.871498338934638,0.4535674440602797,-0.8640651089276403,-2.989025616967025
2020-Mar-30,70.60366666666665,20.713222222222225,13.151499999999999,2.143694444444442,13.325065782994917,0.4673782550790868,-0.4104976648673606,-3.853090725894665
2020-Mar-31,83.75516666666665,22.856916666666667,13.751458333333346,1.0625,13.792444038074004,0.4172640920640589,0.0568805902117262,-4.263588390762026
2020-Apr-01,97.506625,23.919416666666667,14.208625000000012,-0.17544444444444807,14.209708130138063,0.31821962326375797,0.4741446822757851,-4.2067078005503
2020-Apr-02,111.71525000000001,23.74397222222222,14.44970833333332,-1.5055277777777754,14.527927753401821,0.2100250881589414,0.7923643055395431,-3.7325631182745145
2020-Apr-03,126.16495833333333,22.238444444444443,14.462874999999983,-2.8341666666666683,14.737952841560762,0.13194424329621235,1.0023893936984845,-2.9401988127349714
2020-Apr-04,140.6278333333333,19.404277777777775,14.306958333333398,-4.052749999999998,14.869897084856975,0.09526218343499693,1.1343336369946968,-1.937809419036487
2020-Apr-05,154.9347916666667,15.351527777777777,14.085708333333258,-5.054583333333333,14.965159268291972,0.08232730193671145,1.2295958204296937,-0.8034757820417902
2020-Apr-06,169.02049999999997,10.296944444444444,13.906458333333376,-5.747805555555554,15.047486570228683,0.06956037870319065,1.3119231223664052,0.4261200383879036
2020-Apr-07,182.92695833333335,4.54913888888889,13.847624999999965,-6.063694444444446,15.117046948931874,0.047169700638256984,1.3814835010695958,1.7380431607543088
2020-Apr-08,196.7745833333333,-1.5145555555555554,13.942041666666654,-5.964305555555555,15.16421664957013,0.017931039385757686,1.4286532017078528,3.1195266618239046
2020-Apr-09,210.71662499999996,-7.47886111111111,14.170625000000058,-5.448944444444447,15.182147688955888,-0.018487556295749386,1.4465842410936105,4.548179863531757
2020-Apr-10,224.88725000000002,-12.927805555555556,14.462083333333311,-4.559027777777777,15.163660132660139,-0.07729363322475358,1.4280966847978611,5.994764104625368
2020-Apr-11,239.34933333333333,-17.486833333333333,14.703541666666695,-3.3770277777777764,15.086366499435385,-0.17702540577129255,1.3508030515731075,7.422860789423229
2020-Apr-12,254.05287500000003,-20.86386111111111,14.772083333333285,-2.0184166666666705,14.909341093664093,-0.31230394988943644,1.173777645801815,8.773663840996337
2020-Apr-13,268.8249583333333,-22.88227777777778,14.584125000000029,-0.6138333333333321,14.597037143774656,-0.4430732098301924,0.8614736959123785,9.947441486798152
2020-Apr-14,283.40908333333334,-23.496111111111112,14.135791666666591,0.7170000000000059,14.153963933944464,-0.5204054592444649,0.41840048608218616,10.80891518271053
2020-Apr-15,297.54487499999993,-22.779111111111106,13.502125000000035,1.888527777777771,13.6335584747,-0.5207677064366152,-0.10200497316227874,11.227315668792716
