YYYY-Mon-Day,RA,DEC,dRA,dDEC,Parts,Rate,RLI,CRLI
2020-Jul-22,139.77170833333335,19.303222222222225,14.009375000000034,-3.9412777777777794,14.553221581912059,-0.17688209872109084,0.8240849543881872,3.129495768431882
2020-Jul-23,153.78108333333338,15.361944444444445,13.537166666666621,-4.839861111111112,14.376339483190968,-0.16015985094027485,0.6472028556670963,3.9535807228200692
2020-Jul-24,167.31825,10.522083333333333,13.136666666666656,-5.433944444444443,14.216179632250693,-0.10281943907476254,0.4870430047268215,4.600783578487166
2020-Jul-25,180.45491666666666,5.088138888888889,12.904791666666682,-5.714305555555556,14.11336019317593,-0.02395793079763564,0.38422356565205895,5.087826583213987
2020-Jul-26,193.35970833333334,-0.6261666666666666,12.890666666666647,-5.687000000000001,14.089402262378295,0.06546415583010656,0.3602656348544233,5.472050148866046
2020-Jul-27,206.250375,-6.3131666666666675,13.100708333333387,-5.360194444444446,14.154866418208401,0.15182968037203892,0.4257297906845299,5.832315783720469
2020-Jul-28,219.35108333333338,-11.673361111111113,13.498791666666648,-4.739638888888884,14.30669609858044,0.20975293849561005,0.5775594710565688,6.258045574404999
2020-Jul-29,232.84987500000003,-16.412999999999997,14.000541666666663,-3.8356388888888944,14.51644903707605,0.20209652131243416,0.7873124095521788,6.835605045461568
2020-Jul-30,246.8504166666667,-20.24863888888889,14.472708333333259,-2.6788611111111074,14.718545558388485,0.09888468068002254,0.989408930864613,7.622917455013747
2020-Jul-31,261.32312499999995,-22.9275,14.756916666666712,-1.3377777777777808,14.817430239068507,-0.0893536649103428,1.0882936115446356,8.61232638587836
2020-Aug-01,276.08004166666666,-24.26527777777778,14.727874999999983,0.07705555555555677,14.728076574158164,-0.3008055603702058,0.9989399466342928,9.700619997422995
2020-Aug-02,290.80791666666664,-24.188222222222223,14.355875000000026,1.4335277777777797,14.427271013787959,-0.4582987803180405,0.698134386264087,10.699559944057288
2020-Aug-03,305.16379166666667,-22.754694444444443,13.721791666666718,2.61622222222222,13.968972233469918,-0.5207002970892933,0.23983560594604647,11.397694330321375
2020-Aug-04,318.8855833333334,-20.138472222222223,12.969583333333219,3.556111111111111,13.448271936380625,-0.49535370116951327,-0.28086469114324686,11.637529936267422
